2024-10-11 22:00:09,065 - ERROR: Error occurred at 2024-10-11 22:00:09 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device cf0103083f80000000010002874a!
2024-12-21 22:03:16,638 - ERROR: Error occurred at 2024-12-21 22:03:16 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-21 22:03:36,682 - ERROR: Error occurred at 2024-12-21 22:03:36 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-21 22:03:56,736 - ERROR: Error occurred at 2024-12-21 22:03:56 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-21 22:04:16,780 - ERROR: Error occurred at 2024-12-21 22:04:16 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-21 22:04:36,834 - ERROR: Error occurred at 2024-12-21 22:04:36 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2024-12-21 22:04:56,877 - ERROR: Error occurred at 2024-12-21 22:04:56 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-21 22:05:16,933 - ERROR: Error occurred at 2024-12-21 22:05:16 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-21 22:05:36,976 - ERROR: Error occurred at 2024-12-21 22:05:36 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-21 22:05:57,148 - ERROR: Error occurred at 2024-12-21 22:05:56 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-22 22:00:24,644 - ERROR: Error occurred at 2024-12-22 22:00:24 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-22 22:00:44,696 - ERROR: Error occurred at 2024-12-22 22:00:44 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
2024-12-22 22:01:04,738 - ERROR: Error occurred at 2024-12-22 22:01:04 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-22 22:01:24,782 - ERROR: Error occurred at 2024-12-22 22:01:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-22 22:01:44,942 - ERROR: Error occurred at 2024-12-22 22:01:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-22 22:02:04,985 - ERROR: Error occurred at 2024-12-22 22:02:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-22 22:02:25,041 - ERROR: Error occurred at 2024-12-22 22:02:24 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2024-12-22 22:02:45,094 - ERROR: Error occurred at 2024-12-22 22:02:45 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-22 22:03:05,149 - ERROR: Error occurred at 2024-12-22 22:03:05 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-22 22:03:25,204 - ERROR: Error occurred at 2024-12-22 22:03:25 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-22 22:03:45,260 - ERROR: Error occurred at 2024-12-22 22:03:45 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-23 22:00:24,190 - ERROR: Error occurred at 2024-12-23 22:00:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-23 22:00:44,359 - ERROR: Error occurred at 2024-12-23 22:00:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-23 22:01:04,417 - ERROR: Error occurred at 2024-12-23 22:01:04 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-23 22:01:24,461 - ERROR: Error occurred at 2024-12-23 22:01:24 - TCP IP: 10.68.111.118, Port: 2402, Run: 1, METERID: MET0125. Error: TimeoutError: timed out
2024-12-23 22:01:44,516 - ERROR: Error occurred at 2024-12-23 22:01:44 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-23 22:02:04,569 - ERROR: Error occurred at 2024-12-23 22:02:04 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-24 22:00:23,820 - ERROR: Error occurred at 2024-12-24 22:00:23 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-24 22:00:43,874 - ERROR: Error occurred at 2024-12-24 22:00:43 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-24 22:01:03,917 - ERROR: Error occurred at 2024-12-24 22:01:03 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-24 22:01:23,976 - ERROR: Error occurred at 2024-12-24 22:01:23 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-25 22:00:24,407 - ERROR: Error occurred at 2024-12-25 22:00:24 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-25 22:00:44,459 - ERROR: Error occurred at 2024-12-25 22:00:44 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-25 22:01:04,512 - ERROR: Error occurred at 2024-12-25 22:01:04 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-25 22:01:24,691 - ERROR: Error occurred at 2024-12-25 22:01:24 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-26 22:00:24,689 - ERROR: Error occurred at 2024-12-26 22:00:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-26 22:00:44,732 - ERROR: Error occurred at 2024-12-26 22:00:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-26 22:01:04,786 - ERROR: Error occurred at 2024-12-26 22:01:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-26 22:01:24,839 - ERROR: Error occurred at 2024-12-26 22:01:24 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2024-12-26 22:01:45,004 - ERROR: Error occurred at 2024-12-26 22:01:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-26 22:02:05,048 - ERROR: Error occurred at 2024-12-26 22:02:05 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-26 22:02:25,103 - ERROR: Error occurred at 2024-12-26 22:02:25 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-26 22:02:45,158 - ERROR: Error occurred at 2024-12-26 22:02:45 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-27 22:00:24,612 - ERROR: Error occurred at 2024-12-27 22:00:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-27 22:00:44,667 - ERROR: Error occurred at 2024-12-27 22:00:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-27 22:01:04,721 - ERROR: Error occurred at 2024-12-27 22:01:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-27 22:01:24,765 - ERROR: Error occurred at 2024-12-27 22:01:24 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-27 22:01:44,820 - ERROR: Error occurred at 2024-12-27 22:01:44 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-27 22:02:04,876 - ERROR: Error occurred at 2024-12-27 22:02:04 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-27 22:02:24,922 - ERROR: Error occurred at 2024-12-27 22:02:24 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-28 22:00:23,757 - ERROR: Error occurred at 2024-12-28 22:00:23 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-28 22:00:43,811 - ERROR: Error occurred at 2024-12-28 22:00:43 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-28 22:01:03,967 - ERROR: Error occurred at 2024-12-28 22:01:03 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-28 22:01:11,591 - ERROR: Error occurred at 2024-12-28 22:01:11 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: ConnectionRefusedError: [WinError 10061] No connection could be made because the target machine actively refused it
2024-12-28 22:01:19,802 - ERROR: Error occurred at 2024-12-28 22:01:19 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2024-12-28 22:01:39,963 - ERROR: Error occurred at 2024-12-28 22:01:39 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-28 22:02:00,025 - ERROR: Error occurred at 2024-12-28 22:01:59 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-28 22:02:20,082 - ERROR: Error occurred at 2024-12-28 22:02:20 - TCP IP: 10.68.111.117, Port: 2402, Run: 1, METERID: MET0455. Error: TimeoutError: timed out
2024-12-29 22:00:22,214 - ERROR: Error occurred at 2024-12-29 22:00:22 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-29 22:00:42,384 - ERROR: Error occurred at 2024-12-29 22:00:42 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-29 22:01:02,432 - ERROR: Error occurred at 2024-12-29 22:01:02 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-29 22:01:22,487 - ERROR: Error occurred at 2024-12-29 22:01:22 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-29 22:01:42,531 - ERROR: Error occurred at 2024-12-29 22:01:42 - TCP IP: 10.68.111.117, Port: 2402, Run: 1, METERID: MET0455. Error: TimeoutError: timed out
2024-12-30 22:00:22,743 - ERROR: Error occurred at 2024-12-30 22:00:22 - TCP IP: 10.72.191.149, Port: 2402, Run: 1, METERID: MET0306. Error: TimeoutError: timed out
2024-12-30 22:03:15,293 - ERROR: Error occurred at 2024-12-30 22:03:15 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-30 22:03:35,348 - ERROR: Error occurred at 2024-12-30 22:03:35 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-30 22:03:55,409 - ERROR: Error occurred at 2024-12-30 22:03:55 - TCP IP: 10.68.111.118, Port: 2402, Run: 1, METERID: MET0125. Error: TimeoutError: timed out
2024-12-30 22:04:15,469 - ERROR: Error occurred at 2024-12-30 22:04:15 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-30 22:04:35,525 - ERROR: Error occurred at 2024-12-30 22:04:35 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-31 22:00:23,530 - ERROR: Error occurred at 2024-12-31 22:00:23 - TCP IP: 10.72.191.149, Port: 2402, Run: 1, METERID: MET0306. Error: TimeoutError: timed out
2024-12-31 22:00:43,584 - ERROR: Error occurred at 2024-12-31 22:00:43 - TCP IP: 10.72.191.149, Port: 2404, Run: 2, METERID: MET0306. Error: TimeoutError: timed out
2024-12-31 22:01:03,626 - ERROR: Error occurred at 2024-12-31 22:01:03 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-31 22:01:23,685 - ERROR: Error occurred at 2024-12-31 22:01:23 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-31 22:01:43,739 - ERROR: Error occurred at 2024-12-31 22:01:43 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-31 22:02:03,783 - ERROR: Error occurred at 2024-12-31 22:02:03 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-31 22:02:08,004 - ERROR: Error occurred at 2024-12-31 22:02:07 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: ConnectionRefusedError: [WinError 10061] No connection could be made because the target machine actively refused it
2024-12-31 22:02:28,057 - ERROR: Error occurred at 2024-12-31 22:02:28 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-31 22:02:48,113 - ERROR: Error occurred at 2024-12-31 22:02:48 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-01 22:00:23,091 - ERROR: Error occurred at 2025-01-01 22:00:23 - TCP IP: 10.72.191.149, Port: 2402, Run: 1, METERID: MET0306. Error: TimeoutError: timed out
2025-01-01 22:00:43,144 - ERROR: Error occurred at 2025-01-01 22:00:43 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2025-01-01 22:01:51,061 - ERROR: Error occurred at 2025-01-01 22:01:50 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-01 22:02:11,108 - ERROR: Error occurred at 2025-01-01 22:02:11 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-01 22:02:31,152 - ERROR: Error occurred at 2025-01-01 22:02:31 - TCP IP: 10.68.111.118, Port: 2402, Run: 1, METERID: MET0125. Error: TimeoutError: timed out
2025-01-01 22:02:51,206 - ERROR: Error occurred at 2025-01-01 22:02:51 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-01 22:03:11,262 - ERROR: Error occurred at 2025-01-01 22:03:11 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-02 22:00:23,398 - ERROR: Error occurred at 2025-01-02 22:00:23 - TCP IP: 10.72.191.149, Port: 2402, Run: 1, METERID: MET0306. Error: TimeoutError: timed out
2025-01-02 22:01:21,550 - ERROR: Error occurred at 2025-01-02 22:01:21 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-02 22:01:41,604 - ERROR: Error occurred at 2025-01-02 22:01:41 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-02 22:02:01,662 - ERROR: Error occurred at 2025-01-02 22:02:01 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-02 22:02:21,721 - ERROR: Error occurred at 2025-01-02 22:02:21 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-03 22:00:23,527 - ERROR: Error occurred at 2025-01-03 22:00:23 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-03 22:00:43,568 - ERROR: Error occurred at 2025-01-03 22:00:43 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-03 22:01:03,621 - ERROR: Error occurred at 2025-01-03 22:01:03 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-03 22:01:23,674 - ERROR: Error occurred at 2025-01-03 22:01:23 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-04 22:00:23,801 - ERROR: Error occurred at 2025-01-04 22:00:23 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-04 22:00:26,097 - ERROR: Error occurred at 2025-01-04 22:00:26 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: ConnectionRefusedError: [WinError 10061] No connection could be made because the target machine actively refused it
2025-01-04 22:00:46,150 - ERROR: Error occurred at 2025-01-04 22:00:46 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-04 22:01:06,329 - ERROR: Error occurred at 2025-01-04 22:01:06 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-05 22:00:23,924 - ERROR: Error occurred at 2025-01-05 22:00:23 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2025-01-05 22:00:43,967 - ERROR: Error occurred at 2025-01-05 22:00:43 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2025-01-05 22:01:04,019 - ERROR: Error occurred at 2025-01-05 22:01:03 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2025-01-05 22:01:24,064 - ERROR: Error occurred at 2025-01-05 22:01:24 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2025-01-05 22:01:44,119 - ERROR: Error occurred at 2025-01-05 22:01:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-05 22:02:04,283 - ERROR: Error occurred at 2025-01-05 22:02:04 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-05 22:02:24,328 - ERROR: Error occurred at 2025-01-05 22:02:24 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-05 22:02:44,370 - ERROR: Error occurred at 2025-01-05 22:02:44 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-06 22:00:06,985 - ERROR: Error occurred at 2025-01-06 22:00:06 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: ConnectionRefusedError: [WinError 10061] No connection could be made because the target machine actively refused it
2025-01-06 22:00:17,323 - ERROR: Error occurred at 2025-01-06 22:00:17 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: ConnectionRefusedError: [WinError 10061] No connection could be made because the target machine actively refused it
2025-01-06 22:01:52,481 - ERROR: Error occurred at 2025-01-06 22:01:52 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-06 22:02:12,524 - ERROR: Error occurred at 2025-01-06 22:02:12 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-06 22:02:32,703 - ERROR: Error occurred at 2025-01-06 22:02:32 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-06 22:02:52,762 - ERROR: Error occurred at 2025-01-06 22:02:52 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-07 22:00:22,756 - ERROR: Error occurred at 2025-01-07 22:00:22 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-07 22:00:27,076 - ERROR: Error occurred at 2025-01-07 22:00:26 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: ConnectionRefusedError: [WinError 10061] No connection could be made because the target machine actively refused it
2025-01-07 22:00:47,128 - ERROR: Error occurred at 2025-01-07 22:00:47 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-07 22:01:07,182 - ERROR: Error occurred at 2025-01-07 22:01:07 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-08 22:00:24,298 - ERROR: Error occurred at 2025-01-08 22:00:24 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-08 22:00:44,475 - ERROR: Error occurred at 2025-01-08 22:00:44 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-08 22:01:04,528 - ERROR: Error occurred at 2025-01-08 22:01:04 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-08 22:01:24,583 - ERROR: Error occurred at 2025-01-08 22:01:24 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-08 22:01:56,960 - ERROR: Error occurred at 2025-01-08 22:01:56 - TCP IP: 10.68.111.151, Port: 2402, Run: 1, METERID: MET0286. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2025-01-08 22:02:29,205 - ERROR: Error occurred at 2025-01-08 22:02:29 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2025-01-09 22:00:23,719 - ERROR: Error occurred at 2025-01-09 22:00:23 - TCP IP: 10.68.111.181, Port: 4001, Run: 1, METERID: MET0406. Error: TimeoutError: timed out
2025-01-09 22:00:43,771 - ERROR: Error occurred at 2025-01-09 22:00:43 - TCP IP: 10.68.111.181, Port: 4002, Run: 2, METERID: MET0406. Error: TimeoutError: timed out
2025-01-09 22:01:03,824 - ERROR: Error occurred at 2025-01-09 22:01:03 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-09 22:01:23,869 - ERROR: Error occurred at 2025-01-09 22:01:23 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-09 22:01:43,927 - ERROR: Error occurred at 2025-01-09 22:01:43 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-09 22:02:03,982 - ERROR: Error occurred at 2025-01-09 22:02:03 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-09 22:02:36,331 - ERROR: Error occurred at 2025-01-09 22:02:36 - TCP IP: 10.68.111.151, Port: 2402, Run: 1, METERID: MET0286. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2025-01-09 22:02:58,211 - ERROR: Error occurred at 2025-01-09 22:02:58 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: ValueError: invalid literal for int() with base 16: ''
2025-01-10 22:00:23,273 - ERROR: Error occurred at 2025-01-10 22:00:23 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-10 22:00:43,329 - ERROR: Error occurred at 2025-01-10 22:00:43 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-10 22:01:03,383 - ERROR: Error occurred at 2025-01-10 22:01:03 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-10 22:01:23,427 - ERROR: Error occurred at 2025-01-10 22:01:23 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-10 22:01:55,790 - ERROR: Error occurred at 2025-01-10 22:01:55 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2025-01-11 22:00:23,690 - ERROR: Error occurred at 2025-01-11 22:00:23 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-11 22:00:43,732 - ERROR: Error occurred at 2025-01-11 22:00:43 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-11 22:01:03,785 - ERROR: Error occurred at 2025-01-11 22:01:03 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-11 22:01:23,948 - ERROR: Error occurred at 2025-01-11 22:01:23 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-11 22:01:45,972 - ERROR: Error occurred at 2025-01-11 22:01:45 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: ValueError: invalid literal for int() with base 16: ''
2025-01-12 22:00:23,688 - ERROR: Error occurred at 2025-01-12 22:00:23 - TCP IP: 10.72.191.149, Port: 2402, Run: 1, METERID: MET0306. Error: TimeoutError: timed out
2025-01-12 22:02:05,114 - ERROR: Error occurred at 2025-01-12 22:02:05 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2025-01-12 22:02:25,170 - ERROR: Error occurred at 2025-01-12 22:02:25 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2025-01-12 22:02:45,224 - ERROR: Error occurred at 2025-01-12 22:02:45 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2025-01-12 22:03:05,279 - ERROR: Error occurred at 2025-01-12 22:03:05 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2025-01-12 22:04:15,309 - ERROR: Error occurred at 2025-01-12 22:04:15 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
