2024-10-11 15:00:46,656 - ERROR: Error occurred at 2024-10-11 15:00:46 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2025-01-15 12:13:03,977 - ERROR: Error occurred at 2025-01-15 12:13:03 - TCP IP: 10.72.191.141, Port: 2404, Run: 2, METERID: MET0402. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:13:31,453 - ERROR: Error occurred at 2025-01-15 12:13:31 - TCP IP: 10.72.191.252, Port: 2402, Run: 1, METERID: MET0596. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:13:57,508 - ERROR: Error occurred at 2025-01-15 12:13:57 - TCP IP: 10.72.191.252, Port: 2404, Run: 2, METERID: MET0596. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:14:25,624 - ERROR: Error occurred at 2025-01-15 12:14:25 - TCP IP: 10.68.111.33, Port: 2402, Run: 1, METERID: MET0747. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:14:51,989 - ERROR: Error occurred at 2025-01-15 12:14:51 - TCP IP: 10.68.111.33, Port: 2404, Run: 2, METERID: MET0747. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:15:19,486 - ERROR: Error occurred at 2025-01-15 12:15:19 - TCP IP: 10.72.191.175, Port: 2402, Run: 1, METERID: MET0412. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:15:46,621 - ERROR: Error occurred at 2025-01-15 12:15:46 - TCP IP: 10.72.191.96, Port: 2402, Run: 1, METERID: MET0467. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:16:12,621 - ERROR: Error occurred at 2025-01-15 12:16:12 - TCP IP: 10.72.191.96, Port: 2404, Run: 2, METERID: MET0467. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:16:38,600 - ERROR: Error occurred at 2025-01-15 12:16:38 - TCP IP: 10.68.110.179, Port: 2402, Run: 1, METERID: MET0140. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:17:05,962 - ERROR: Error occurred at 2025-01-15 12:17:05 - TCP IP: 10.72.191.243, Port: 4001, Run: 1, METERID: MET0595. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:17:32,127 - ERROR: Error occurred at 2025-01-15 12:17:32 - TCP IP: 10.72.191.243, Port: 4002, Run: 3, METERID: MET0595. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:17:58,452 - ERROR: Error occurred at 2025-01-15 12:17:58 - TCP IP: 10.72.191.243, Port: 4003, Run: 2, METERID: MET0595. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:18:24,121 - ERROR: Error occurred at 2025-01-15 12:18:24 - TCP IP: 10.68.111.210, Port: 2402, Run: 1, METERID: MET0307. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:18:50,427 - ERROR: Error occurred at 2025-01-15 12:18:50 - TCP IP: 10.68.111.210, Port: 2404, Run: 2, METERID: MET0307. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:19:05,506 - ERROR: Error occurred at 2025-01-15 12:19:05 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2025-01-15 12:19:31,476 - ERROR: Error occurred at 2025-01-15 12:19:31 - TCP IP: 10.72.191.162, Port: 2402, Run: 1, METERID: MET0639. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:19:57,611 - ERROR: Error occurred at 2025-01-15 12:19:57 - TCP IP: 10.72.191.162, Port: 2404, Run: 2, METERID: MET0639. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:20:25,467 - ERROR: Error occurred at 2025-01-15 12:20:25 - TCP IP: 10.72.191.244, Port: 4001, Run: 1, METERID: MET0592. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:20:51,942 - ERROR: Error occurred at 2025-01-15 12:20:51 - TCP IP: 10.72.191.244, Port: 4002, Run: 2, METERID: MET0592. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:21:17,938 - ERROR: Error occurred at 2025-01-15 12:21:17 - TCP IP: 10.68.111.27, Port: 2402, Run: 1, METERID: MET0142. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:21:44,108 - ERROR: Error occurred at 2025-01-15 12:21:44 - TCP IP: 10.68.111.27, Port: 2404, Run: 2, METERID: MET0142. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:22:09,957 - ERROR: Error occurred at 2025-01-15 12:22:09 - TCP IP: 10.68.111.187, Port: 2402, Run: 1, METERID: MET0637. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:22:35,615 - ERROR: Error occurred at 2025-01-15 12:22:35 - TCP IP: 10.68.111.187, Port: 2404, Run: 2, METERID: MET0637. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:23:03,107 - ERROR: Error occurred at 2025-01-15 12:23:03 - TCP IP: 10.68.110.246, Port: 2402, Run: 1, METERID: MET0377. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:23:31,139 - ERROR: Error occurred at 2025-01-15 12:23:31 - TCP IP: 10.68.110.167, Port: 2402, Run: 1, METERID: MET0325. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:23:57,451 - ERROR: Error occurred at 2025-01-15 12:23:57 - TCP IP: 10.68.110.167, Port: 2404, Run: 2, METERID: MET0325. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:24:23,132 - ERROR: Error occurred at 2025-01-15 12:24:23 - TCP IP: 10.68.111.246, Port: 2402, Run: 1, METERID: MET0379. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:24:49,112 - ERROR: Error occurred at 2025-01-15 12:24:49 - TCP IP: 10.68.111.246, Port: 2404, Run: 2, METERID: MET0379. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:25:14,970 - ERROR: Error occurred at 2025-01-15 12:25:14 - TCP IP: 10.68.111.116, Port: 2402, Run: 1, METERID: MET0696. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:25:42,628 - ERROR: Error occurred at 2025-01-15 12:25:42 - TCP IP: 10.68.110.206, Port: 4001, Run: 1, METERID: MET0669. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:26:08,958 - ERROR: Error occurred at 2025-01-15 12:26:08 - TCP IP: 10.68.110.206, Port: 4002, Run: 2, METERID: MET0669. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:26:37,957 - ERROR: Error occurred at 2025-01-15 12:26:37 - TCP IP: 10.68.111.76, Port: 2402, Run: 1, METERID: MET0507. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:26:42,280 - ERROR: Error occurred at 2025-01-15 12:26:42 - TCP IP: 10.68.111.76, Port: 2404, Run: 2, METERID: MET0507. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2025-01-15 12:27:08,482 - ERROR: Error occurred at 2025-01-15 12:27:08 - TCP IP: 10.68.110.19, Port: 2402, Run: 1, METERID: MET0297. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:27:34,625 - ERROR: Error occurred at 2025-01-15 12:27:34 - TCP IP: 10.68.110.19, Port: 2404, Run: 2, METERID: MET0297. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:28:01,441 - ERROR: Error occurred at 2025-01-15 12:28:01 - TCP IP: 10.72.191.238, Port: 4001, Run: 1, METERID: MET0550. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:28:27,966 - ERROR: Error occurred at 2025-01-15 12:28:27 - TCP IP: 10.72.191.238, Port: 4002, Run: 2, METERID: MET0550. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:28:55,953 - ERROR: Error occurred at 2025-01-15 12:28:55 - TCP IP: 10.68.111.205, Port: 2402, Run: 1, METERID: MET0385. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:29:21,968 - ERROR: Error occurred at 2025-01-15 12:29:21 - TCP IP: 10.68.111.59, Port: 2402, Run: 1, METERID: MET0401. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:29:49,119 - ERROR: Error occurred at 2025-01-15 12:29:49 - TCP IP: 10.68.110.201, Port: 2402, Run: 1, METERID: MET0759. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:30:16,115 - ERROR: Error occurred at 2025-01-15 12:30:16 - TCP IP: 10.68.110.106, Port: 2402, Run: 1, METERID: MET0309. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:30:42,126 - ERROR: Error occurred at 2025-01-15 12:30:42 - TCP IP: 10.68.110.106, Port: 2404, Run: 2, METERID: MET0309. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:30:57,205 - ERROR: Error occurred at 2025-01-15 12:30:57 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2025-01-15 12:31:12,421 - ERROR: Error occurred at 2025-01-15 12:31:12 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2025-01-15 12:31:39,624 - ERROR: Error occurred at 2025-01-15 12:31:39 - TCP IP: 10.68.110.231, Port: 2402, Run: 1, METERID: MET0316. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:32:05,620 - ERROR: Error occurred at 2025-01-15 12:32:05 - TCP IP: 10.68.110.231, Port: 2404, Run: 2, METERID: MET0316. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:32:33,127 - ERROR: Error occurred at 2025-01-15 12:32:33 - TCP IP: 10.72.191.180, Port: 4001, Run: 1, METERID: MET0612. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:32:59,452 - ERROR: Error occurred at 2025-01-15 12:32:59 - TCP IP: 10.72.191.180, Port: 4002, Run: 2, METERID: MET0612. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:33:26,482 - ERROR: Error occurred at 2025-01-15 12:33:26 - TCP IP: 10.68.110.121, Port: 2402, Run: 1, METERID: MET0762. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:33:52,624 - ERROR: Error occurred at 2025-01-15 12:33:52 - TCP IP: 10.68.110.121, Port: 2404, Run: 2, METERID: MET0762. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:34:18,632 - ERROR: Error occurred at 2025-01-15 12:34:18 - TCP IP: 10.68.111.91, Port: 2402, Run: 1, METERID: MET0640. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:34:44,636 - ERROR: Error occurred at 2025-01-15 12:34:44 - TCP IP: 10.68.111.91, Port: 2404, Run: 2, METERID: MET0640. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:35:11,955 - ERROR: Error occurred at 2025-01-15 12:35:11 - TCP IP: 10.72.191.231, Port: 2402, Run: 1, METERID: MET0597. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:35:38,129 - ERROR: Error occurred at 2025-01-15 12:35:38 - TCP IP: 10.72.191.231, Port: 2404, Run: 2, METERID: MET0597. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:36:05,637 - ERROR: Error occurred at 2025-01-15 12:36:05 - TCP IP: 10.72.191.171, Port: 2402, Run: 1, METERID: MET0630. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:36:32,454 - ERROR: Error occurred at 2025-01-15 12:36:32 - TCP IP: 10.72.191.171, Port: 2404, Run: 2, METERID: MET0630. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:36:59,465 - ERROR: Error occurred at 2025-01-15 12:36:59 - TCP IP: 10.72.191.171, Port: 4003, Run: 3, METERID: MET0630. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:37:27,626 - ERROR: Error occurred at 2025-01-15 12:37:27 - TCP IP: 10.68.110.230, Port: 2402, Run: 1, METERID: MET0383. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:37:53,620 - ERROR: Error occurred at 2025-01-15 12:37:53 - TCP IP: 10.68.111.209, Port: 2402, Run: 1, METERID: MET0735. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:38:19,618 - ERROR: Error occurred at 2025-01-15 12:38:19 - TCP IP: 10.68.111.209, Port: 2404, Run: 2, METERID: MET0735. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:38:45,444 - ERROR: Error occurred at 2025-01-15 12:38:45 - TCP IP: 10.68.110.247, Port: 2402, Run: 1, METERID: MET0643. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:39:11,131 - ERROR: Error occurred at 2025-01-15 12:39:11 - TCP IP: 10.68.110.247, Port: 2404, Run: 2, METERID: MET0643. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:39:15,070 - ERROR: Error occurred at 2025-01-15 12:39:15 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2025-01-15 12:39:40,947 - ERROR: Error occurred at 2025-01-15 12:39:40 - TCP IP: 10.68.111.72, Port: 2404, Run: 2, METERID: MET0315. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:40:06,953 - ERROR: Error occurred at 2025-01-15 12:40:06 - TCP IP: 10.68.110.156, Port: 2404, Run: 2, METERID: MET0641. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:40:34,470 - ERROR: Error occurred at 2025-01-15 12:40:34 - TCP IP: 10.72.191.190, Port: 2402, Run: 1, METERID: MET0548. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:41:01,955 - ERROR: Error occurred at 2025-01-15 12:41:01 - TCP IP: 10.72.191.213, Port: 2402, Run: 1, METERID: MET0602. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:41:28,127 - ERROR: Error occurred at 2025-01-15 12:41:28 - TCP IP: 10.68.110.37, Port: 2402, Run: 1, METERID: MET0427. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:41:53,994 - ERROR: Error occurred at 2025-01-15 12:41:53 - TCP IP: 10.68.110.37, Port: 2404, Run: 2, METERID: MET0427. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:42:01,492 - ERROR: Error occurred at 2025-01-15 12:42:01 - TCP IP: 10.68.111.50, Port: 4001, Run: 1, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2025-01-15 12:42:05,464 - ERROR: Error occurred at 2025-01-15 12:42:05 - TCP IP: 10.68.111.50, Port: 4002, Run: 2, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2025-01-15 12:42:31,490 - ERROR: Error occurred at 2025-01-15 12:42:31 - TCP IP: 10.68.111.50, Port: 4003, Run: 1, METERID: MET0299. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:42:57,635 - ERROR: Error occurred at 2025-01-15 12:42:57 - TCP IP: 10.68.111.50, Port: 4004, Run: 2, METERID: MET0299. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:43:25,168 - ERROR: Error occurred at 2025-01-15 12:43:25 - TCP IP: 10.72.191.228, Port: 2402, Run: 1, METERID: MET0375. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:43:51,488 - ERROR: Error occurred at 2025-01-15 12:43:51 - TCP IP: 10.72.191.228, Port: 2404, Run: 2, METERID: MET0375. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:44:19,157 - ERROR: Error occurred at 2025-01-15 12:44:19 - TCP IP: 10.72.191.178, Port: 4001, Run: 1, METERID: MET0600. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:44:45,490 - ERROR: Error occurred at 2025-01-15 12:44:45 - TCP IP: 10.72.191.178, Port: 4002, Run: 2, METERID: MET0600. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:45:11,175 - ERROR: Error occurred at 2025-01-15 12:45:11 - TCP IP: 10.72.191.104, Port: 2402, Run: 1, METERID: MET0636. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:45:37,011 - ERROR: Error occurred at 2025-01-15 12:45:36 - TCP IP: 10.72.191.104, Port: 2404, Run: 2, METERID: MET0636. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:46:04,641 - ERROR: Error occurred at 2025-01-15 12:46:04 - TCP IP: 10.72.191.241, Port: 4001, Run: 1, METERID: MET0599. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:46:30,649 - ERROR: Error occurred at 2025-01-15 12:46:30 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:46:58,149 - ERROR: Error occurred at 2025-01-15 12:46:58 - TCP IP: 10.68.110.77, Port: 2402, Run: 1, METERID: MET0760. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:47:24,149 - ERROR: Error occurred at 2025-01-15 12:47:24 - TCP IP: 10.68.110.77, Port: 2404, Run: 2, METERID: MET0760. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:47:29,509 - ERROR: Error occurred at 2025-01-15 12:47:29 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2025-01-15 12:47:55,502 - ERROR: Error occurred at 2025-01-15 12:47:55 - TCP IP: 10.68.111.7, Port: 4003, Run: 3, METERID: MET0146. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:48:21,652 - ERROR: Error occurred at 2025-01-15 12:48:21 - TCP IP: 10.68.111.7, Port: 4004, Run: 4, METERID: MET0146. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:48:47,651 - ERROR: Error occurred at 2025-01-15 12:48:47 - TCP IP: 10.68.111.173, Port: 2402, Run: 1, METERID: MET0678. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:49:13,497 - ERROR: Error occurred at 2025-01-15 12:49:13 - TCP IP: 10.68.111.174, Port: 2402, Run: 1, METERID: MET0390. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:49:39,662 - ERROR: Error occurred at 2025-01-15 12:49:39 - TCP IP: 10.68.111.174, Port: 2404, Run: 2, METERID: MET0390. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:50:07,150 - ERROR: Error occurred at 2025-01-15 12:50:07 - TCP IP: 10.68.111.73, Port: 4001, Run: 1, METERID: MET0654. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
2025-01-15 12:50:33,166 - ERROR: Error occurred at 2025-01-15 12:50:33 - TCP IP: 10.68.111.73, Port: 4002, Run: 2, METERID: MET0654. Error: DatabaseError: ORA-01653: impossible d'étendre la table PTT_PIVOT.AMR_CONFIGURED_DATA de 1024 dans le tablespace PTT_PIVOT_DATA
